Date,Line,Type,Gate,TTI Status
6/2/2020,MSC,22G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,42G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,22G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,22G1,USLAX,SINGLE
6/2/2020,MSC,22G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,22G1,USLAX,SINGLE
6/2/2020,MSC,22G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,22G1,USLAX,SINGLE
6/2/2020,MSC,22G1,USLAX,SINGLE
6/2/2020,MSC,22G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,22G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,22G1,USLAX,SINGLE
6/2/2020,MSC,22G1,USLAX,SINGLE
6/2/2020,MSC,42G1,USLAX,SINGLE
6/2/2020,MSC,42G1,USLAX,SINGLE
6/2/2020,MSC,42G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,42G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,22G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,42G1,USLAX,SINGLE
6/2/2020,MSC,42G1,USLAX,SINGLE
6/2/2020,MSC,42G1,USLAX,SINGLE
6/2/2020,MSC,42G1,USLAX,SINGLE
6/2/2020,MSC,42G1,USLAX,SINGLE
6/2/2020,MSC,42G1,USLAX,SINGLE
6/2/2020,MSC,42G1,USLAX,SINGLE
6/2/2020,MSC,42G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,42G1,USLAX,SINGLE
6/2/2020,MSC,42G1,USLAX,SINGLE
6/2/2020,MSC,22G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,22G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,22G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,22G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,22G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,22G1,USLAX,SINGLE
6/2/2020,MSC,22G1,USLAX,SINGLE
6/2/2020,MSC,42G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,22G1,USLAX,SINGLE
6/2/2020,MSC,22G1,USLAX,SINGLE
6/2/2020,MSC,22G1,USLAX,SINGLE
6/2/2020,MSC,22G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
6/2/2020,MSC,45G1,USLAX,SINGLE
4/27/2020,SML,L5G1,USLAX,NO
4/27/2020,SML,45G1,USLAX,NO
5/5/2020,SML,45G1,USLAX,NO
5/5/2020,SML,45G1,USLAX,NO
5/26/2020,SML,45G1,USLAX,NO
6/1/2020,SML,42G1,USLAX,NO
6/1/2020,SML,42G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,22G1,USLAX,NO
6/1/2020,SML,22G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,22G1,USLAX,NO
6/1/2020,SML,22G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,22G1,USLAX,NO
6/1/2020,SML,22G1,USLAX,NO
6/1/2020,SML,22G1,USLAX,NO
6/1/2020,SML,22G1,USLAX,NO
6/1/2020,SML,22G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,22G1,USLAX,NO
6/1/2020,SML,42G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,22G1,USLAX,NO
6/1/2020,SML,22G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,22G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,22G1,USLAX,NO
6/1/2020,SML,22G1,USLAX,NO
6/1/2020,SML,22G1,USLAX,NO
6/1/2020,SML,22G1,USLAX,NO
6/1/2020,SML,22G1,USLAX,NO
6/1/2020,SML,22G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,42G1,USLAX,NO
6/1/2020,SML,42G1,USLAX,NO
6/1/2020,SML,42G1,USLAX,NO
6/1/2020,SML,L5G1,USLAX,NO
6/1/2020,SML,L5G1,USLAX,NO
6/1/2020,SML,L5G1,USLAX,NO
6/1/2020,SML,L5G1,USLAX,NO
6/1/2020,SML,L5G1,USLAX,NO
6/1/2020,SML,L5G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,22G1,USLAX,NO
6/1/2020,SML,42G1,USLAX,NO
6/1/2020,SML,42G1,USLAX,NO
6/1/2020,SML,42G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,22G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,L5G1,USLAX,NO
6/1/2020,SML,L5G1,USLAX,NO
6/1/2020,SML,L5G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,22G1,USLAX,NO
6/1/2020,SML,22G1,USLAX,NO
6/1/2020,SML,22G1,USLAX,NO
6/1/2020,SML,22G1,USLAX,NO
6/1/2020,SML,22G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,L5G1,USLAX,NO
6/1/2020,SML,42G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/1/2020,SML,42G1,USLAX,NO
6/1/2020,SML,45G1,USLAX,NO
6/2/2020,SML,42G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,22G1,USLAX,SINGLE
6/2/2020,SML,22G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,22G1,USLAX,SINGLE
6/2/2020,SML,22G1,USLAX,SINGLE
6/2/2020,SML,22G1,USLAX,SINGLE
6/2/2020,SML,22G1,USLAX,SINGLE
6/2/2020,SML,22G1,USLAX,SINGLE
6/2/2020,SML,22G1,USLAX,SINGLE
6/2/2020,SML,22G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,42G1,USLAX,SINGLE
6/2/2020,SML,22G1,USLAX,SINGLE
6/2/2020,SML,22G1,USLAX,SINGLE
6/2/2020,SML,22G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,22G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,42G1,USLAX,SINGLE
6/2/2020,SML,22G1,USLAX,SINGLE
6/2/2020,SML,22G1,USLAX,SINGLE
6/2/2020,SML,22G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,42G1,USLAX,SINGLE
6/2/2020,SML,L5G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,42G1,USLAX,SINGLE
6/2/2020,SML,42G1,USLAX,SINGLE
6/2/2020,SML,22G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,22G1,USLAX,SINGLE
6/2/2020,SML,42G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,45G1,USLAX,SINGLE
6/2/2020,SML,22G1,USLAX,SINGLE
6/2/2020,SML,22G1,USLAX,SINGLE
6/2/2020,SML,22G1,USLAX,SINGLE
6/2/2020,SML,22G1,USLAX,SINGLE
6/2/2020,SML,42G1,USLAX,SINGLE
6/3/2020,SML,22G1,USLAX,SINGLE
